region_code,region_name,level,category_code,category_name,source_category_code,published_count,population_denominator,pct_all_residents,reference_date,source_url
2104,Hofors,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,724,9138,7.922959,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2104,Hofors,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6813,9138,74.556796,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2121,Ovanåker,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,864,11272,7.665011,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2121,Ovanåker,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,234,11272,2.075940,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2121,Ovanåker,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,392,11272,3.477644,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2121,Ovanåker,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9781,11272,86.772534,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2132,Nordanstig,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,840,9284,9.047824,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2132,Nordanstig,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,169,9284,1.820336,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2132,Nordanstig,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,528,9284,5.687204,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2132,Nordanstig,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7751,9284,83.487721,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2161,Ljusdal,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1778,18377,9.675137,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2161,Ljusdal,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,399,18377,2.171192,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2161,Ljusdal,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,762,18377,4.146487,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2161,Ljusdal,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,15433,18377,83.979975,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2180,Gävle,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,18065,104108,17.352173,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2180,Gävle,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,5855,104108,5.623967,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2180,Gävle,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,6902,104108,6.629654,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2180,Gävle,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,73285,104108,70.393245,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2181,Sandviken,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6983,38033,18.360371,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2181,Sandviken,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1871,38033,4.919412,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2181,Sandviken,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2194,38033,5.768675,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2181,Sandviken,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,26981,38033,70.941025,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2182,Söderhamn,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2934,24163,12.142532,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2182,Söderhamn,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,870,24163,3.600546,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2182,Söderhamn,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1181,24163,4.887638,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2182,Söderhamn,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,19182,24163,79.385838,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2183,Bollnäs,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2908,26018,11.176878,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2183,Bollnäs,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,895,26018,3.439926,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2183,Bollnäs,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1141,26018,4.385425,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2183,Bollnäs,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,21077,26018,81.009301,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2184,Hudiksvall,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3821,37341,10.232720,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2184,Hudiksvall,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,905,37341,2.423609,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2184,Hudiksvall,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1884,37341,5.045392,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2184,Hudiksvall,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,30733,37341,82.303634,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
22,Västernorrlands län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,28249,240640,11.739112,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
22,Västernorrlands län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,7434,240640,3.089262,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
22,Västernorrlands län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,13681,240640,5.685256,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
22,Västernorrlands län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,191275,240640,79.485954,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2260,Ånge,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,808,9000,8.977778,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2260,Ånge,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,138,9000,1.533333,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2260,Ånge,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,463,9000,5.144444,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2260,Ånge,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7590,9000,84.333333,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2262,Timrå,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1789,17465,10.243344,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2262,Timrå,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,515,17465,2.948755,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2262,Timrå,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1023,17465,5.857429,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2262,Timrå,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,14137,17465,80.944747,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2280,Härnösand,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3546,24348,14.563825,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2280,Härnösand,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,868,24348,3.564975,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2280,Härnösand,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1421,24348,5.836208,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2280,Härnösand,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,18512,24348,76.030885,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2281,Sundsvall,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,12046,98962,12.172349,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2281,Sundsvall,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,3682,98962,3.720620,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2281,Sundsvall,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,6163,98962,6.227643,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2281,Sundsvall,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,77069,98962,77.877367,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2282,Kramfors,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2442,17390,14.042553,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2282,Kramfors,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,495,17390,2.846463,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2282,Kramfors,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,941,17390,5.411156,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2282,Kramfors,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13514,17390,77.711328,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2283,Sollefteå,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2266,18138,12.493108,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2283,Sollefteå,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,460,18138,2.536112,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2283,Sollefteå,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,893,18138,4.923365,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2283,Sollefteå,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,14523,18138,80.069467,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2284,Örnsköldsvik,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5351,55338,9.669666,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2284,Örnsköldsvik,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1282,55338,2.316672,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2284,Örnsköldsvik,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2773,55338,5.011023,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2284,Örnsköldsvik,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,45937,55338,83.011674,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
23,Jämtlands län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,14325,132736,10.792099,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
23,Jämtlands län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2822,132736,2.126025,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
23,Jämtlands län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,7854,132736,5.917008,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
23,Jämtlands län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,107733,132736,81.163362,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2303,Ragunda,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,605,5152,11.743012,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2303,Ragunda,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,82,5152,1.591615,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2303,Ragunda,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,263,5152,5.104814,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2303,Ragunda,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,4201,5152,81.541149,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2305,Bräcke,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,784,5950,13.176471,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2305,Bräcke,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,154,5950,2.588235,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2305,Bräcke,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,305,5950,5.126050,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2305,Bräcke,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,4710,5950,79.159664,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2309,Krokom,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1211,15795,7.666983,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2309,Krokom,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,205,15795,1.297879,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2309,Krokom,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,976,15795,6.179171,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2309,Krokom,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13402,15795,84.849636,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2313,Strömsund,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1320,10904,12.105649,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2313,Strömsund,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,193,10904,1.769993,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2313,Strömsund,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,486,10904,4.457080,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2313,Strömsund,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8907,10904,81.685620,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2321,Åre,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1458,12770,11.417384,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2321,Åre,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,244,12770,1.910728,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2321,Åre,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,991,12770,7.760376,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2321,Åre,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10078,12770,78.919342,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2326,Berg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,645,7085,9.103740,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2326,Berg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,113,7085,1.594919,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2326,Berg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,288,7085,4.064926,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2326,Berg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6038,7085,85.222301,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2361,Härjedalen,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1179,10117,11.653652,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2361,Härjedalen,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,205,10117,2.026292,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2361,Härjedalen,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,528,10117,5.218938,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2361,Härjedalen,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8206,10117,81.111001,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2380,Östersund,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,7125,64963,10.967782,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2380,Östersund,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1633,64963,2.513739,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2380,Östersund,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4020,64963,6.188138,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
2380,Östersund,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,52192,64963,80.341117,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
24,Västerbottens län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,35702,279028,12.795132,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
24,Västerbottens län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,7322,279028,2.624109,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
24,Västerbottens län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,16306,279028,5.843858,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
24,Västerbottens län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,219691,279028,78.734392,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
