district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,svmp_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
03800093,Studentstaden-Observatoriet,Uppsala,Uppsala,2026,2025,8.920181062864016,61.27703398558187,232,118,245,971,121.687199,1364.178576,high_coverage,provisional
03800094,Studentstaden-Rackarberget,Uppsala,Uppsala,2026,2025,10.693344133532593,67.26128016789087,213,162,266,953,151.048224,1412.544309,high_coverage,provisional
03800095,Studentstaden-Studentvägen,Uppsala,Uppsala,2026,2025,11.375436465073768,62.1317157712305,248,194,275,1154,196.864455,1730.610123,high_coverage,provisional
03800096,Luthagen sydvästra,Uppsala,Uppsala,2026,2025,6.9533421005707545,53.43811394891945,252,96,196,1018,94.73103,1362.381264,high_coverage,provisional
03800097,Luthagen-Tiundaskolan,Uppsala,Uppsala,2026,2025,6.612086700314355,52.72727272727273,307,95,207,1155,140.415933,2123.625103,high_coverage,provisional
03800098,Rickomberga,Uppsala,Uppsala,2026,2025,8.773331580584005,52.342158859470466,282,110,122,982,86.872242,990.185327,high_coverage,provisional
03800100,Luthagen-Seminariet,Uppsala,Uppsala,2026,2025,11.483597775482465,56.39958376690947,290,129,123,961,176.721105,1538.900164,high_coverage,provisional
03800101,Luthagen-Eriksdal,Uppsala,Uppsala,2026,2025,4.8721761721512795,50.391644908616186,309,70,200,1149,79.22476,1626.065175,high_coverage,provisional
03800102,Luthagen-Prästgårdsgatan,Uppsala,Uppsala,2026,2025,5.846714915054162,60.76555023923445,281,134,220,1045,86.739268,1483.555625,high_coverage,provisional
03800103,Husbyborg-Börjetull,Uppsala,Uppsala,2026,2025,11.69216488997205,49.45697577276525,330,132,130,1197,227.8058,1948.362875,high_coverage,provisional
03800104,Luthagen-Mimmi Ekholms plats-Hällby,Uppsala,Uppsala,2026,2025,15.253533945212215,56.839622641509436,383,189,151,1272,341.600128,2239.481875,high_coverage,provisional
03800105,Stenhagen norra,Uppsala,Uppsala,2026,2025,25.594502450091568,66.75531914893617,390,236,127,1128,418.07496,1633.456094,high_coverage,provisional
03800106,Stenhagen västra-Kvarnbo,Uppsala,Uppsala,2026,2025,29.361572648778857,59.82532751091703,309,142,97,916,661.961653,2254.517021,high_coverage,provisional
03800108,Stenhagen södra,Uppsala,Uppsala,2026,2025,30.696610977065525,79.08653846153847,329,284,45,832,253.692449,826.451002,high_coverage,provisional
03800131,Fålhagen-S:t Göransplan,Uppsala,Uppsala,2026,2025,9.249502818070757,52.49169435215947,258,99,117,903,124.255597,1343.375957,high_coverage,provisional
03800132,Fålhagen-Almtuna,Uppsala,Uppsala,2026,2025,3.5027977939667974,45.5609756097561,230,75,162,1025,48.494899,1384.461846,high_coverage,provisional
03800133,Fålhagen norra,Uppsala,Uppsala,2026,2025,8.494067289164624,52.46132208157525,432,153,161,1422,201.617616,2373.628665,high_coverage,provisional
03800135,Fålhagen södra-Boländerna,Uppsala,Uppsala,2026,2025,6.606502640265889,41.003861003861005,310,68,153,1295,103.807118,1571.287013,high_coverage,provisional
03800138,Sala backe västra,Uppsala,Uppsala,2026,2025,18.3584496244616,54.8306148055207,266,128,43,797,236.793918,1289.83614,high_coverage,provisional
03800139,Sala backe-Byggmästaren,Uppsala,Uppsala,2026,2025,6.6820483829862125,48.06201550387597,274,90,70,903,85.470689,1279.109101,high_coverage,provisional
03800140,Sala backe södra,Uppsala,Uppsala,2026,2025,7.756307099083973,49.8422712933754,253,121,100,951,99.768858,1286.293293,high_coverage,provisional
03800141,Sala backe-Skomakarberget,Uppsala,Uppsala,2026,2025,14.491753451882644,58.95316804407714,257,116,55,726,146.75322,1012.667104,high_coverage,provisional
03800142,Sala backe norra,Uppsala,Uppsala,2026,2025,13.121517696215102,48.60956618464961,293,87,57,899,158.928855,1211.20787,high_coverage,provisional
03800143,Sala backe-Källparken,Uppsala,Uppsala,2026,2025,24.39312684745899,63.0192502532928,311,235,76,987,618.128459,2534.027158,high_coverage,provisional
03800144,Sala backe-Östra Sala backe,Uppsala,Uppsala,2026,2025,18.167206352011398,54.861111111111114,362,199,71,1152,292.70598,1611.177714,high_coverage,provisional
03800145,Sala backe-Byggmästarparken,Uppsala,Uppsala,2026,2025,20.37061030579726,49.556093623890234,367,164,83,1239,476.385498,2338.592172,high_coverage,provisional
03800146,Årsta norra,Uppsala,Uppsala,2026,2025,10.63015067947031,44.4331983805668,310,75,54,988,148.569238,1397.621186,high_coverage,provisional
03800147,Årsta mellersta,Uppsala,Uppsala,2026,2025,10.750616842032628,46.524064171122994,243,78,27,748,140.384025,1305.822978,high_coverage,provisional
03800149,Årsta-Körveln,Uppsala,Uppsala,2026,2025,11.20791472365674,45.415318230852215,318,67,36,927,214.0135,1909.485442,high_coverage,provisional
03800150,Årsta östra,Uppsala,Uppsala,2026,2025,10.093887886580138,43.94230769230769,326,58,73,1040,134.865527,1336.110808,high_coverage,provisional
03800151,Slavsta-Fyrislund,Uppsala,Uppsala,2026,2025,12.614369386811273,40.14801110083256,308,69,57,1081,234.702826,1860.598963,high_coverage,provisional
03800181,Ekeby,Uppsala,Uppsala,2026,2025,18.492636482075888,69.5137976346912,257,156,116,761,238.819896,1291.432383,high_coverage,provisional
03800182,Berthåga-Flogsta Flogstavallen,Uppsala,Uppsala,2026,2025,10.4464111040851,56.994404476418865,328,153,232,1251,208.503981,1995.938882,high_coverage,provisional
03800183,Flogsta södra-Ekeby södra,Uppsala,Uppsala,2026,2025,6.5061427383971155,67.1763506625892,275,112,272,981,97.699899,1501.656249,high_coverage,provisional
03800184,Flogsta-Sernanders väg,Uppsala,Uppsala,2026,2025,53.16957711635824,75.07082152974505,215,223,92,706,1350.604499,2540.182887,high_coverage,provisional
03800186,Flogsta västra,Uppsala,Uppsala,2026,2025,16.89072488511779,80.33149171270718,161,336,230,905,242.320782,1434.638144,high_coverage,provisional
03800187,Kåbo östra,Uppsala,Uppsala,2026,2025,14.000307600945561,60.12176560121765,328,196,266,1314,244.290052,1744.890605,high_coverage,provisional
03800188,Kåbo västra-Kungsgärdet,Uppsala,Uppsala,2026,2025,10.227062911650485,39.647168059424324,212,62,153,1077,199.723726,1952.894274,high_coverage,provisional
03800190,Eriksberg-Sommarro,Uppsala,Uppsala,2026,2025,6.451273490040444,58.0765639589169,246,151,225,1071,95.901438,1486.550495,high_coverage,provisional
03800191,Eriksberg-Västertorg,Uppsala,Uppsala,2026,2025,17.07407286760872,68.23144104803494,236,200,189,916,243.872911,1428.323007,high_coverage,provisional
03800192,Eriksberg östra,Uppsala,Uppsala,2026,2025,15.294528197039707,65.8128078817734,254,214,200,1015,243.949418,1595.011071,high_coverage,provisional
03800193,Eriksberg-Marmorvägen,Uppsala,Uppsala,2026,2025,34.38552110368966,73.66504854368932,264,257,86,824,507.16622,1474.941207,high_coverage,provisional
03800195,Norby östra,Uppsala,Uppsala,2026,2025,4.341622317771794,43.08943089430894,267,60,203,1230,84.433687,1944.7497,high_coverage,provisional
03800196,Norby västra,Uppsala,Uppsala,2026,2025,6.151152335266074,53.85149201943095,379,93,304,1441,134.555358,2187.482128,high_coverage,provisional
03800197,Eriksberg-Håga,Uppsala,Uppsala,2026,2025,9.038085122422626,68.18642350557244,258,165,250,987,136.842695,1514.06734,high_coverage,provisional
03800221,Kungsängens gård-Vilan-Bergsbrunna,Uppsala,Uppsala,2026,2025,6.627531465869923,36.480107889413354,348,68,125,1483,132.272261,1995.799819,high_coverage,provisional
03800222,Nåntuna,Uppsala,Uppsala,2026,2025,7.843396666200699,40.547112462006076,440,72,155,1645,195.082166,2487.215352,high_coverage,provisional
03800225,Sävja nordvästra,Uppsala,Uppsala,2026,2025,20.708251403574938,54.18848167539267,248,99,67,764,240.994366,1163.760094,high_coverage,provisional
03800226,Sävja nordöstra,Uppsala,Uppsala,2026,2025,25.90771685241602,62.27436823104693,401,217,72,1108,569.643126,2198.739199,high_coverage,provisional
03800228,Sävja södra,Uppsala,Uppsala,2026,2025,27.786224473783758,65.86483390607101,335,186,54,873,212.355355,764.246885,high_coverage,provisional
03800241,Rosendal västra,Uppsala,Uppsala,2026,2025,12.663910367382218,58.16235504014273,323,150,179,1121,108.466775,856.503022,high_coverage,provisional
03800243,Rosendal nordvästra,Uppsala,Uppsala,2026,2025,13.782801856568707,56.599788806758184,237,102,197,947,371.021879,2691.919124,high_coverage,provisional
03800244,Rosendal nordöstra,Uppsala,Uppsala,2026,2025,13.274158133992822,56.06407322654462,209,136,145,874,124.20996,935.72759,high_coverage,provisional
03800245,Rosendal mellersta,Uppsala,Uppsala,2026,2025,14.667238187094718,61.4853195164076,124,122,110,579,85.160185,580.615,high_coverage,provisional
03800246,Rosendal sydöstra,Uppsala,Uppsala,2026,2025,13.270084465426814,52.00892857142857,228,115,123,896,102.595891,773.136684,high_coverage,provisional
03800250,Ultuna-Ulleråker-Polacksbacken,Uppsala,Uppsala,2026,2025,14.376387283229043,58.08383233532934,82,86,123,501,316.09645,2198.719635,high_coverage,provisional
03800251,Ulleråker södra,Uppsala,Uppsala,2026,2025,14.161786604890153,60.13001083423619,273,86,196,923,31.73489,224.088181,high_coverage,provisional
03800253,Bäcklösa norra,Uppsala,Uppsala,2026,2025,25.65891850061552,57.615894039735096,172,95,81,604,373.13528,1454.212811,high_coverage,provisional
03800254,Bäcklösa södra,Uppsala,Uppsala,2026,2025,46.225635989922544,67.35074626865672,161,158,42,536,570.814627,1234.844291,high_coverage,provisional
03800262,Valsätra norra,Uppsala,Uppsala,2026,2025,11.913698968207873,56.18060695780903,356,142,261,1351,369.250124,3099.3743,high_coverage,provisional
03800265,Valsätra-Spinnrocksvägen,Uppsala,Uppsala,2026,2025,36.97774643078074,67.46794871794872,199,166,56,624,487.544325,1318.480362,high_coverage,provisional
03800266,Valsätra sydvästra,Uppsala,Uppsala,2026,2025,63.42830440632213,91.39784946236558,228,268,14,558,1191.496264,1878.493009,high_coverage,provisional
03800267,Gamla Gottsunda-Vårdsätra,Uppsala,Uppsala,2026,2025,7.724094709516048,40.90909090909091,294,57,189,1320,147.8689,1914.384864,high_coverage,provisional
03800268,Gottsunda norra,Uppsala,Uppsala,2026,2025,54.111020465269306,87.02490170380078,294,330,40,763,990.60708,1830.693769,high_coverage,provisional
03800269,Gottsunda-Stenhammarsparken,Uppsala,Uppsala,2026,2025,53.49914520943431,87.41721854304636,294,332,34,755,814.726245,1522.877126,high_coverage,provisional
03800270,Gottsunda Centrum,Uppsala,Uppsala,2026,2025,37.634591989550195,74.84737484737485,310,242,61,819,695.110097,1846.997829,high_coverage,provisional
03800271,Gottsunda mellersta,Uppsala,Uppsala,2026,2025,45.615634514642565,83.45323741007195,283,258,39,695,813.442056,1783.252748,high_coverage,provisional
03800272,Gottsunda östra,Uppsala,Uppsala,2026,2025,34.33708166212295,77.24358974358974,334,300,89,936,674.620652,1964.700025,high_coverage,provisional
03800274,Sunnersta östra,Uppsala,Uppsala,2026,2025,6.889233376723849,41.02564102564103,228,48,156,1053,113.509422,1647.635024,high_coverage,provisional
03800275,Sunnersta norra,Uppsala,Uppsala,2026,2025,27.836735608027087,37.92633015006821,149,38,91,733,437.400149,1571.305469,high_coverage,provisional
03800276,Sunnersta mellersta,Uppsala,Uppsala,2026,2025,7.384080612157915,35.15092502434275,219,40,102,1027,123.201537,1668.474973,high_coverage,provisional
03800277,Sunnersta södra,Uppsala,Uppsala,2026,2025,4.84482963880125,34.25827107790822,180,45,96,937,70.623133,1457.70106,high_coverage,provisional
03800301,Björklinge västra,Uppsala,Uppsala,2026,2025,4.712202064533035,33.94415357766143,287,47,55,1146,50.385555,1069.257097,high_coverage,provisional
03800302,Björklinge östra,Uppsala,Uppsala,2026,2025,2.0467932230157024,37.148047229791096,309,42,58,1101,25.293454,1235.760101,high_coverage,provisional
03800305,Björklinge glesbygd-Viksta västra,Uppsala,Uppsala,2026,2025,3.3352483661455277,27.384324834749766,187,55,48,1059,88.288346,2647.129578,high_coverage,provisional
03800310,Tensta södra-Viksta östra,Uppsala,Uppsala,2026,2025,3.8213234083903185,32.83422459893048,195,40,72,935,55.595789,1454.883114,high_coverage,provisional
03800311,Skyttorp-Tensta norra-Lena norra,Uppsala,Uppsala,2026,2025,3.3092624238887227,38.90339425587467,204,47,47,766,55.682618,1682.629265,high_coverage,provisional
03800312,Vattholma tätort,Uppsala,Uppsala,2026,2025,2.0803443854404082,45.005370569280345,279,40,100,931,18.815749,904.453567,high_coverage,provisional
03800321,Storvreta-Lyckebo,Uppsala,Uppsala,2026,2025,10.518433395311844,48.520084566596196,282,80,97,946,120.467186,1145.295896,high_coverage,provisional
03800325,Storvretabygden-Fullerö hage,Uppsala,Uppsala,2026,2025,7.395911952887286,34.87215909090909,325,86,80,1408,294.991703,3988.57781,high_coverage,provisional
03800328,Storvreta norra,Uppsala,Uppsala,2026,2025,6.056241960207866,44.74308300395257,408,74,84,1265,111.407696,1839.551602,high_coverage,provisional
03800329,Storvreta mellersta,Uppsala,Uppsala,2026,2025,4.0433396678914235,38.58004018754186,404,57,115,1493,75.768982,1873.920774,high_coverage,provisional
03800340,Börje-Vänge östra,Uppsala,Uppsala,2026,2025,10.317372383419617,36.36363636363637,221,48,91,990,232.204195,2250.613687,high_coverage,provisional
03800342,Lövstalöt,Uppsala,Uppsala,2026,2025,8.975385467071824,38.5781990521327,306,54,47,1055,166.389338,1853.84058,high_coverage,provisional
03800343,Jumkil-Åkerby,Uppsala,Uppsala,2026,2025,2.413344564224647,30.700778642936598,189,43,44,899,29.70658,1230.929907,high_coverage,provisional
03800344,Bälinge västra tätort,Uppsala,Uppsala,2026,2025,4.073840632882609,37.15736040609137,276,49,41,985,55.654299,1366.138345,high_coverage,provisional
03800348,Bälinge glesbygd och östra tätort,Uppsala,Uppsala,2026,2025,4.37208673428333,32.349468713105075,206,21,47,847,86.4226,1976.689971,high_coverage,provisional
03800349,Skuttunge-Åkerlänna,Uppsala,Uppsala,2026,2025,3.104290263347471,27.560521415270017,212,32,52,1074,60.435752,1946.846038,high_coverage,provisional
03800360,Lindbacken,Uppsala,Uppsala,2026,2025,12.489009622511283,41.937869822485204,374,116,77,1352,213.170356,1706.863574,high_coverage,provisional
03800361,Vaksala-Jälla-Skölsta,Uppsala,Uppsala,2026,2025,9.051296667737192,38.264910921766074,314,79,101,1291,344.903456,3810.541944,high_coverage,provisional
03800363,Gåvsta,Uppsala,Uppsala,2026,2025,3.755968298176945,30.42362002567394,196,15,26,779,40.560016,1079.881745,high_coverage,provisional
03800367,Rasbokil-Södra Rasbobygden,Uppsala,Uppsala,2026,2025,3.32601041315866,26.827485380116958,219,57,91,1368,72.028751,2165.620129,high_coverage,provisional
03800368,Stavby-Tuna,Uppsala,Uppsala,2026,2025,2.2483090665682224,27.322834645669293,243,55,49,1270,43.63314,1940.70916,high_coverage,provisional
03800381,Danmark-Kumla,Uppsala,Uppsala,2026,2025,14.923041908069953,29.52755905511811,147,32,46,762,401.097139,2687.77064,high_coverage,provisional
03800382,Gunsta tätort,Uppsala,Uppsala,2026,2025,8.702449213861952,37.12820512820513,234,67,61,975,97.532144,1120.743616,high_coverage,provisional
03800383,Funbo-Marielund,Uppsala,Uppsala,2026,2025,5.2103932868351635,36.07843137254902,207,51,110,1020,122.726581,2355.418761,high_coverage,provisional
03800384,Länna,Uppsala,Uppsala,2026,2025,3.257182404672918,36.79245283018868,140,34,60,636,30.671032,941.643058,high_coverage,provisional
03800385,Almunge,Uppsala,Uppsala,2026,2025,4.037375935320993,32.48259860788863,285,50,85,1293,84.074589,2082.40675,high_coverage,provisional
03800389,Knutby-Faringe-Bladåker,Uppsala,Uppsala,2026,2025,2.597268340807071,27.651515151515152,253,53,59,1320,54.459747,2096.808641,high_coverage,provisional
03800401,Vreta Ytternäs-Bodarna-Uppsala Näs Ö,Uppsala,Uppsala,2026,2025,3.7608182287920897,31.947743467933492,131,35,103,842,52.305138,1390.79144,high_coverage,provisional
03800402,Dalby-Uppsala Näs västra-Västeråker,Uppsala,Uppsala,2026,2025,4.390050211401062,35.81349206349206,198,28,135,1008,68.205068,1553.628426,high_coverage,provisional
03800403,Balingsta-Ramsta-Hagby,Uppsala,Uppsala,2026,2025,3.2070147516317995,37.380497131931165,241,62,88,1046,49.368409,1539.388273,high_coverage,provisional
03800404,Vänge tätort,Uppsala,Uppsala,2026,2025,7.274119365297792,45.6021650879567,230,48,59,739,36.196598,497.607974,high_coverage,provisional
03800408,Vänge västra-Skogstibble,Uppsala,Uppsala,2026,2025,4.951209774281339,33.077660594439116,215,43,87,1043,115.486591,2332.492386,high_coverage,provisional
03800409,Järlåsa-Skyttstennäs,Uppsala,Uppsala,2026,2025,6.527773130824314,32.629558541266796,223,60,57,1042,109.710391,1680.671016,high_coverage,provisional
03810105,Kryddgården,Enköping,Uppsala,2026,2025,6.833286095810705,36.17824773413897,373,55,51,1324,119.72548,1752.092307,high_coverage,provisional
03810106,Munksundet,Enköping,Uppsala,2026,2025,5.741766405185706,35.202086049543674,414,79,47,1534,117.749696,2050.75734,high_coverage,provisional
03810107,Västerleden S,Enköping,Uppsala,2026,2025,31.85985056287908,60.79681274900398,528,210,25,1255,805.48149,2528.202348,high_coverage,provisional
03810108,S:t Ilian S,Enköping,Uppsala,2026,2025,11.056993776655032,42.64049955396967,356,82,40,1121,175.518172,1587.395051,high_coverage,provisional
03810109,Bergvreten,Enköping,Uppsala,2026,2025,10.156355872815983,37.0134465675867,392,81,50,1413,217.360392,2140.14155,high_coverage,provisional
03810110,Korsängen,Enköping,Uppsala,2026,2025,14.991446366855776,47.48898678414097,428,74,37,1135,404.366304,2697.313482,high_coverage,provisional
03810111,Gånsta,Enköping,Uppsala,2026,2025,4.312681931337762,31.31699846860643,325,40,44,1306,76.542904,1774.833044,high_coverage,provisional
03810112,Fanna,Enköping,Uppsala,2026,2025,10.509747005890397,38.7572069186419,435,100,70,1561,246.581213,2346.214546,high_coverage,provisional
03810113,Åkersberg,Enköping,Uppsala,2026,2025,8.958270639634232,33.64817001180638,210,40,35,847,112.293575,1253.518447,high_coverage,provisional
